頁數: 1, 文章ID: 2749541, 標題: 春節敬老禮金》2025全台春節禮金「發放金額、領取時間」一次看, 來源: 網新自製, 審核日期: 2025-01-17 16:59:05, 總PV: 701010, 爬取日PV: 15
頁數: 6, 文章ID: 2752649, 標題: 車珠英傳開拍前才知「床戰要露點」！　公司求劇組剪掉無情遭拒, 來源: 網新自製, 審核日期: 2025-01-16 20:00:57, 總PV: 117328, 爬取日PV: 2
頁數: 6, 文章ID: 2742317, 標題: 2025換新鈔》銀行郵局換新鈔地圖一覽表！3家ATM換新鈔免排隊, 來源: 外邀稿, 審核日期: 2025-01-23 10:43:52, 總PV: 117127, 爬取日PV: 2
頁數: 6, 文章ID: 2744162, 標題: 國民黨前立委離世！享壽76歲　從政40年「畢生為桃園服務」, 來源: 網新自製, 審核日期: 2025-01-08 23:18:12, 總PV: 117037, 爬取日PV: 1
頁數: 6, 文章ID: 2749114, 標題: 快訊／前民進黨大將「心臟病發」辭世！　噩耗證實了, 來源: 網新自製, 審核日期: 2025-01-14 08:13:05, 總PV: 116721, 爬取日PV: 0
頁數: 6, 文章ID: 2760954, 標題: 多款Apple Watch錶帶恐致睪丸癌　蘋果挨告, 來源: 網新自製, 審核日期: 2025-01-24 16:11:22, 總PV: 116349, 爬取日PV: 3
頁數: 6, 文章ID: 2764897, 標題: 除夕夜被搞砸！三井日式料理「多人上吐下瀉」　慘遭一星負評洗版, 來源: 網新自製, 審核日期: 2025-01-30 08:44:24, 總PV: 116294, 爬取日PV: 0
頁數: 6, 文章ID: 2759933, 標題: 彰化3歲童上學！娃娃車來接才知「葬身火窟」　老師崩潰了, 來源: 網新自製, 審核日期: 2025-01-23 16:46:25, 總PV: 115958, 爬取日PV: 1
頁數: 6, 文章ID: 2759977, 標題: 台積電才入駐！竟爆發「破產潮」　日80家公司全倒了, 來源: 引新聞, 審核日期: 2025-01-23 23:11:08, 總PV: 115420, 爬取日PV: 1
頁數: 6, 文章ID: 2744249, 標題: 天氣／體感「急凍-1℃」！全台猛變天　連3天下雨, 來源: 網新自製, 審核日期: 2025-01-09 07:52:41, 總PV: 115208, 爬取日PV: 0
頁數: 6, 文章ID: 2764602, 標題: 2000萬頭獎又出現一張！新竹竹蓮寺彩券行　在地人現場刮中, 來源: AI WIZE, 審核日期: 2025-01-29 16:03:04, 總PV: 113611, 爬取日PV: 0
頁數: 6, 文章ID: 2743118, 標題: 兒童塑化劑風險再現！消基會抽驗：2童鞋超標　恐影響腦部發育, 來源: 網新自製, 審核日期: 2025-01-08 10:26:04, 總PV: 113507, 爬取日PV: 0
頁數: 6, 文章ID: 2737065, 標題: 機車族領錢！補助最高3萬5600　申請方式、資格一次看, 來源: 網新自製, 審核日期: 2025-01-02 09:54:01, 總PV: 113366, 爬取日PV: 1
頁數: 6, 文章ID: 2758100, 標題: 名醫江坤俊無預警告別！突宣布「最後門診」　下一步曝光, 來源: 網新自製, 審核日期: 2025-01-22 10:49:14, 總PV: 112062, 爬取日PV: 2
頁數: 6, 文章ID: 2743164, 標題: 專訪／已當阿嬤！56歲玉女歌手美成這樣　是張惠妹《五燈獎》學姐, 來源: 網新自製, 審核日期: 2025-01-08 23:32:53, 總PV: 111537, 爬取日PV: 1
頁數: 6, 文章ID: 2752643, 標題: 快訊／死刑犯黃麟凱21:00槍決！廢死聯盟怒了：為政治利益殺人, 來源: 網新自製, 審核日期: 2025-01-16 19:52:59, 總PV: 110555, 爬取日PV: 1
頁數: 6, 文章ID: 2760039, 標題: 失智父失蹤8天！林葉亭曬監控畫面「現象離奇」　心急吐：太不科學, 來源: 網新自製, 審核日期: 2025-01-23 17:48:27, 總PV: 110145, 爬取日PV: 0
頁數: 6, 文章ID: 2764425, 標題: 氣炸鍋「買了會後悔」？內行改推1家電：功能、容量更大, 來源: AI WIZE, 審核日期: 2025-01-29 11:55:31, 總PV: 110083, 爬取日PV: 4
頁數: 6, 文章ID: 2742508, 標題: 奧客講不聽！美好市多悄撤「免費磨豆機」　會員嘆：福利沒了, 來源: 網新自製, 審核日期: 2025-01-07 17:21:15, 總PV: 109625, 爬取日PV: 1
頁數: 6, 文章ID: 2762230, 標題: 楊梅火燒車4死「安全帶全纏一起」　目擊者哽咽：想救大人來不及, 來源: 網新自製, 審核日期: 2025-01-26 08:05:34, 總PV: 109501, 爬取日PV: 0
頁數: 6, 文章ID: 2757726, 標題: 天氣／全台猛變天！連「5天下雨」濕冷　最大雨區曝, 來源: 網新自製, 審核日期: 2025-01-21 19:54:09, 總PV: 108458, 爬取日PV: 0
頁數: 6, 文章ID: 2759800, 標題: 花錢如流水！5星座「最敢花」不惜當月光族　這位已躺平, 來源: 女大, 審核日期: 2025-01-23 15:44:37, 總PV: 108375, 爬取日PV: 2
頁數: 6, 文章ID: 2751688, 標題: 兒子生父被公開！謝金燕10字發聲：姐姐不要害怕　疑回應利菁, 來源: 網新自製, 審核日期: 2025-01-16 08:52:19, 總PV: 108261, 爬取日PV: 0
頁數: 6, 文章ID: 2759295, 標題: 39歲人氣男星驟逝！「獨走絕路」陳屍豪宅　美女演員悲發聲, 來源: 網新自製, 審核日期: 2025-01-23 09:48:30, 總PV: 108170, 爬取日PV: 0
頁數: 6, 文章ID: 2752424, 標題: 謝金燕私生子身世遭洩　密友曝「哭不停內幕」：過得很節儉, 來源: 網新自製, 審核日期: 2025-01-16 17:17:57, 總PV: 108051, 爬取日PV: 0
頁數: 7, 文章ID: 2746084, 標題: 7千人受騙！新北警破全台最大詐團　逮56人查扣193億, 來源: AI WIZE, 審核日期: 2025-01-10 16:12:05, 總PV: 107397, 爬取日PV: 3
頁數: 7, 文章ID: 2388019, 標題: 【初二回娘家】初二禁忌6點別犯！洗衣服、洗澡習俗禁忌一次看, 來源: 網新自製, 審核日期: 2025-01-30 07:52:09, 總PV: 106941, 爬取日PV: 0
頁數: 7, 文章ID: 2756168, 標題: 「死刑」有沒有嚇阻犯罪效果？新加坡真實數據曝光, 來源: 網新自製, 審核日期: 2025-01-20 17:29:56, 總PV: 106937, 爬取日PV: 3
頁數: 7, 文章ID: 2736891, 標題: 先苦後甘！「3生肖」中年後運勢爆發　翻身迎財富高峰, 來源: AI WIZE, 審核日期: 2025-01-01 21:44:53, 總PV: 106703, 爬取日PV: 1
頁數: 7, 文章ID: 2738310, 標題: 登台半年就收攤！「日本漢堡排名店」悄歇業　顧客怒揭真相, 來源: 網新自製, 審核日期: 2025-01-03 11:16:16, 總PV: 105583, 爬取日PV: 0
頁數: 7, 文章ID: 2740829, 標題: 美女主播改當「性治療師」！1天接4人　月薪飆40萬, 來源: 網新自製, 審核日期: 2025-01-06 11:32:10, 總PV: 105392, 爬取日PV: 0
頁數: 7, 文章ID: 2747211, 標題: 哭也沒用！朴成焄曬AV版《魷魚遊戲》衰丟工作　合作潤娥破局, 來源: 網新自製, 審核日期: 2025-01-11 19:12:15, 總PV: 105354, 爬取日PV: 0
頁數: 7, 文章ID: 2748350, 標題: 新莊狠心嫂殘殺小姑「水泥塚封屍」！凶宅半價出售…現狀曝光, 來源: 網新自製, 審核日期: 2025-01-13 13:20:21, 總PV: 105272, 爬取日PV: 0
頁數: 7, 文章ID: 2761544, 標題: 天道盟主鐵霸親信「川園」被「同理會」打斷腿　警嚴防黑道火拼, 來源: 網新自製, 審核日期: 2025-01-25 09:17:57, 總PV: 105172, 爬取日PV: 7
頁數: 7, 文章ID: 2755218, 標題: 幕後／草屯鎮長敗選被放生？綠一作為讓基層嘆：難怪南投兵敗如山倒, 來源: 網新自製, 審核日期: 2025-01-19 17:39:42, 總PV: 104450, 爬取日PV: 8
頁數: 7, 文章ID: 2737033, 標題: 命理師揭2025國運！警告「不久後這月份」將出世紀災難級大事, 來源: 網新自製, 審核日期: 2025-01-02 09:06:05, 總PV: 104279, 爬取日PV: 11
頁數: 7, 文章ID: 2760065, 標題: 總統府「三節獎金遭凍刪」！30年公務員從沒領過　一票讚：砍得好, 來源: 網新自製, 審核日期: 2025-01-23 18:15:18, 總PV: 103630, 爬取日PV: 3
頁數: 7, 文章ID: 2745002, 標題: 薄羽絨外套OUT！　年輕人抗寒愛「麵包外套」, 來源: SOT, 審核日期: 2025-01-09 18:32:39, 總PV: 103290, 爬取日PV: 0
頁數: 7, 文章ID: 2748299, 標題: 一線女星「陪睡全劇組」！身分線索曝　港影帝認：被邀開房間, 來源: 網新自製, 審核日期: 2025-01-13 12:54:02, 總PV: 102920, 爬取日PV: 1
頁數: 7, 文章ID: 2765233, 標題: 大年初三最凶「赤狗日」5禁忌要避　專家教1招數錢數到爆, 來源: 網新自製, 審核日期: 2025-01-30 15:58:28, 總PV: 102135, 爬取日PV: 0
頁數: 7, 文章ID: 2754825, 標題: 雲林辣媽「偷吃兒同學」！房內同床亂倫　國中兒放學全看光, 來源: 網新自製, 審核日期: 2025-01-19 10:28:28, 總PV: 101216, 爬取日PV: 3
頁數: 7, 文章ID: 2737417, 標題: 趙露思遭前老闆辱打！「媽媽」不忍出手了　霸氣10字逼哭網, 來源: 網新自製, 審核日期: 2025-01-02 13:58:50, 總PV: 100985, 爬取日PV: 2
頁數: 7, 文章ID: 2739726, 標題: AV女優跨國賣淫內幕曝　日媒：白天開見面會、晚上陪睡富商, 來源: 網新自製, 審核日期: 2025-01-04 17:52:46, 總PV: 100649, 爬取日PV: 0
頁數: 7, 文章ID: 2341539, 標題: 天赦日怎麼拜？2025天赦日日期、補財庫流程、禁忌與懺悔文範本, 來源: 外邀稿, 審核日期: 2025-01-03 13:08:36, 總PV: 100200, 爬取日PV: 15
頁數: 7, 文章ID: 2761885, 標題: 7-11開出2張千萬統一發票！買鮮食就中1千萬　中獎門市看這, 來源: 網新自製, 審核日期: 2025-01-25 15:38:55, 總PV: 100149, 爬取日PV: 0
頁數: 7, 文章ID: 2742596, 標題: 超商1飲料「殺到1元」！客瘋買170罐　店員愣：以為眼花, 來源: AI WIZE, 審核日期: 2025-01-07 18:16:54, 總PV: 99800, 爬取日PV: 0
頁數: 7, 文章ID: 2750598, 標題: 不是UNIQLO！「1品牌」發熱衣暖到流汗　網狂推：價格只要一半, 來源: 網新自製, 審核日期: 2025-01-15 12:02:58, 總PV: 99734, 爬取日PV: 2
頁數: 7, 文章ID: 2739627, 標題: 王子握5副業「營收破億」年終最高發3個月　爆毛弟賺更多：去年收入抵前十年, 來源: 網新自製, 審核日期: 2025-01-04 16:05:39, 總PV: 99635, 爬取日PV: 1
頁數: 7, 文章ID: 2736818, 標題: 網友一生推！Threads爆紅「8款洗髮精」　控油蓬鬆超有感, 來源: 女大, 審核日期: 2025-01-01 19:59:57, 總PV: 99318, 爬取日PV: 16
頁數: 7, 文章ID: 2736309, 標題: 陳芳語辣瘋了！激短連身裙「小褲褲被看光」　轉身蹦出屁股蛋, 來源: 網新自製, 審核日期: 2025-01-01 11:17:26, 總PV: 98985, 爬取日PV: 0
頁數: 8, 文章ID: 2758998, 標題: 日本什麼東西「比台灣貴」？釣一票知情列清單：吐血的程度, 來源: AI WIZE, 審核日期: 2025-01-22 19:45:57, 總PV: 98801, 爬取日PV: 0
頁數: 8, 文章ID: 2752852, 標題: 黃麟凱死刑槍決！留下「一封信」疑遺書　死前沉痛寫下, 來源: 網新自製, 審核日期: 2025-01-17 07:35:11, 總PV: 98626, 爬取日PV: 0
頁數: 8, 文章ID: 2763667, 標題: DeepSeek屠殺科技股！輝達最新聲明急止血：將需更多輝達晶片, 來源: 網新自製, 審核日期: 2025-01-28 10:17:43, 總PV: 98611, 爬取日PV: 0
頁數: 8, 文章ID: 2744434, 標題: 墾丁「3知名飯店熄燈」！骨牌式全收　在地28年渡假村也撤出, 來源: AI WIZE, 審核日期: 2025-01-09 11:20:09, 總PV: 98125, 爬取日PV: 0
頁數: 8, 文章ID: 2753245, 標題: 開車轉彎「確定沒人」！藏1陷阱違規　秒噴6000元, 來源: 網新自製, 審核日期: 2025-01-17 14:03:59, 總PV: 97815, 爬取日PV: 1
頁數: 8, 文章ID: 2754756, 標題: 天氣／過年前挑戰首波寒流！除夕至初一最冷　專家：將破8年最低溫紀錄, 來源: 網新自製, 審核日期: 2025-01-19 07:51:01, 總PV: 97656, 爬取日PV: 0
頁數: 8, 文章ID: 2752738, 標題: 黃麟凱22:02槍決！死刑犯「不能器捐」　衛福部：違反世界人權, 來源: AI WIZE, 審核日期: 2025-01-16 22:22:40, 總PV: 97421, 爬取日PV: 2
頁數: 8, 文章ID: 2758939, 標題: 嘉義雙亡車禍／丈夫睹物思人　母曝死者喊：很痛苦、讓我走, 來源: SOT, 審核日期: 2025-01-22 18:51:15, 總PV: 97307, 爬取日PV: 0
頁數: 8, 文章ID: 2744704, 標題: 北韓2脫北人妻被強制遣返　上百市民前「當場處決」震驚聯合國, 來源: 網新自製, 審核日期: 2025-01-09 14:31:57, 總PV: 97277, 爬取日PV: 427
頁數: 8, 文章ID: 2746282, 標題: 李晧禎不忍了！返韓鬆口球隊「老么潛規則」　她訴苦：鋪床也要負責, 來源: 網新自製, 審核日期: 2025-01-10 18:06:27, 總PV: 97118, 爬取日PV: 2
頁數: 8, 文章ID: 2746170, 標題: 鬼鬼未婚生女！昔「手術紀錄片」全公開　打4針病床上累癱, 來源: 網新自製, 審核日期: 2025-01-10 16:55:34, 總PV: 96940, 爬取日PV: 1
頁數: 8, 文章ID: 2736736, 標題: 與尪結婚9年！情歌天后曝夫妻「那方面」不合　認了：我很霸氣, 來源: 網新自製, 審核日期: 2025-01-01 17:57:21, 總PV: 96794, 爬取日PV: 0
頁數: 8, 文章ID: 2747802, 標題: 高職妹肚子被搞大！生父竟「友、獸爸二選一」　DNA結果曝, 來源: 網新自製, 審核日期: 2025-01-12 18:03:03, 總PV: 96677, 爬取日PV: 0
頁數: 8, 文章ID: 2746515, 標題: 羽絨外套輸了！網一面推「麵包外套」必買　抗寒保暖穿搭快筆記, 來源: 女大, 審核日期: 2025-01-10 22:24:15, 總PV: 96243, 爬取日PV: 1
頁數: 8, 文章ID: 2751176, 標題: 獨／林俊逸變出軌渣男　玩SM床戰「對象竟是大咖影后」, 來源: 網新自製, 審核日期: 2025-01-27 11:35:01, 總PV: 95345, 爬取日PV: 4
頁數: 8, 文章ID: 2739425, 標題: 離奇！阿茲海默症妻「人間蒸發」2年　Google街景照意外破懸案, 來源: 鏡週刊, 審核日期: 2025-01-04 12:20:54, 總PV: 94615, 爬取日PV: 0
頁數: 8, 文章ID: 2760022, 標題: 全家發票「爽中1000萬」沒人領！　獎落10縣市, 來源: 網新自製, 審核日期: 2025-01-23 17:43:50, 總PV: 93971, 爬取日PV: 3
頁數: 8, 文章ID: 2745452, 標題: 麻疹足跡擴到台北！「北捷4大站」板南線也有　醫：恐1傳10幾人, 來源: 網新自製, 審核日期: 2025-01-10 08:13:35, 總PV: 93940, 爬取日PV: 1
頁數: 8, 文章ID: 2746310, 標題: 過年禮盒買什麼？8大年節伴手禮　第一名聲量壓倒性勝利, 來源: opview, 審核日期: 2025-01-14 20:40:54, 總PV: 93663, 爬取日PV: 3
頁數: 8, 文章ID: 2751181, 標題: 過年紅包包多少？2025過年紅包行情公開！吉祥數字與禁忌一次看, 來源: 網新自製, 審核日期: 2025-01-28 08:54:02, 總PV: 92937, 爬取日PV: 6
頁數: 8, 文章ID: 2740411, 標題: 好市多上架「高檔水果」！每年只賣1次　會員狂搬：多汁清甜, 來源: 網新自製, 審核日期: 2025-01-05 17:47:28, 總PV: 92401, 爬取日PV: 0
頁數: 8, 文章ID: 2746655, 標題: 日學者預言2028年總統大選賴清德對決「這位」　媒體人4字反擊, 來源: AI WIZE, 審核日期: 2025-01-11 08:53:29, 總PV: 92399, 爬取日PV: 0
頁數: 8, 文章ID: 2761061, 標題: 公司開在台中七期賣假酒！這些「賓利」攏係假　4人海撈5500萬, 來源: 網新自製, 審核日期: 2025-01-24 17:05:41, 總PV: 92318, 爬取日PV: 5
頁數: 8, 文章ID: 2762107, 標題: 楊梅休息站火燒車！8人「1死2命危」　目擊者聽爆炸聲：車門全打不開, 來源: 網新自製, 審核日期: 2025-01-25 21:11:10, 總PV: 92239, 爬取日PV: 0
頁數: 8, 文章ID: 2739731, 標題: 八點檔女神突挺「超巨孕肚」拍孕婦寫真　網嚇壞急喊：恭喜當媽, 來源: 網新自製, 審核日期: 2025-01-04 18:04:22, 總PV: 91975, 爬取日PV: 0
頁數: 9, 文章ID: 2758051, 標題: 林秉樞病危！父悲痛「已簽放棄急救」　醫曝：恐肺炎重症, 來源: 網新自製, 審核日期: 2025-01-22 10:18:25, 總PV: 91757, 爬取日PV: 0
頁數: 9, 文章ID: 2743646, 標題: 吃完鼎泰豐「一家4口上吐下瀉」染諾羅　業者回應了, 來源: 網新自製, 審核日期: 2025-01-08 16:16:06, 總PV: 91732, 爬取日PV: 0
頁數: 9, 文章ID: 2749983, 標題: 麥當勞買一送一！必勝客、達美樂祭限定餐　過年速食優惠快收, 來源: 網新自製, 審核日期: 2025-01-27 11:23:42, 總PV: 91645, 爬取日PV: 1
頁數: 9, 文章ID: 2754669, 標題: Ryu、Yuma結束7年婚！暴瘦上片道歉　她宣布「退出頻道」, 來源: 網新自製, 審核日期: 2025-01-18 22:30:46, 總PV: 91582, 爬取日PV: 0
頁數: 9, 文章ID: 2740296, 標題: 「60元幸福餐盒」不賣了！只販售到1月底　過年前剩5通路有, 來源: 網新自製, 審核日期: 2025-01-05 15:48:56, 總PV: 91224, 爬取日PV: 0
頁數: 9, 文章ID: 2737576, 標題: 劉德華自爆「最後悔電影」！5千萬片酬害慘劇組　永不合作這一人, 來源: AI WIZE, 審核日期: 2025-01-02 15:46:42, 總PV: 90606, 爬取日PV: 0
頁數: 9, 文章ID: 2763246, 標題: 有片／恐怖瞬間！新竹夫妻追撞貨車　妻噴飛遭輾、夫倒地雙亡, 來源: 網新自製, 審核日期: 2025-01-27 16:15:43, 總PV: 90534, 爬取日PV: 4
頁數: 9, 文章ID: 2763607, 標題: 陳彥翔哥哥再婚！亡妻聖筊「震怒顯靈」　本人急道歉了, 來源: 網新自製, 審核日期: 2025-01-28 07:58:41, 總PV: 90240, 爬取日PV: 2
頁數: 9, 文章ID: 2736679, 標題: 江淑娜消失10年！王彩樺鬆吐「真實近況」：一直很低調, 來源: 網新自製, 審核日期: 2025-01-01 17:01:29, 總PV: 90169, 爬取日PV: 2
頁數: 9, 文章ID: 2763346, 標題: 高鐵暢聊遭制止！阿嬤道歉一句話全場愣住　網：拿麥克風也接受, 來源: 鏡週刊, 審核日期: 2025-01-27 17:58:20, 總PV: 90020, 爬取日PV: 0
頁數: 9, 文章ID: 2752181, 標題: 全台第一間精品百貨掰了！　31年SOGO敦化館「年底熄燈」, 來源: AI WIZE, 審核日期: 2025-01-16 14:56:57, 總PV: 89941, 爬取日PV: 0
頁數: 9, 文章ID: 2762261, 標題: 大咖明星夫妻爆離婚！被預言「拖不過2025年」　女方聲明流出, 來源: 網新自製, 審核日期: 2025-01-26 08:51:53, 總PV: 89831, 爬取日PV: 17
頁數: 9, 文章ID: 2746524, 標題: 農曆春節轉大運！「4生肖」愛情事業雙豐收　橫財入袋、好事不斷, 來源: AI WIZE, 審核日期: 2025-01-10 21:28:50, 總PV: 89813, 爬取日PV: 1
頁數: 9, 文章ID: 2749711, 標題: 土地公生日！禁忌「4水果」千萬別拜　恐破財一整年, 來源: 網新自製, 審核日期: 2025-01-14 15:27:48, 總PV: 89598, 爬取日PV: 0
頁數: 9, 文章ID: 2739702, 標題: 油頭、細軟髮救星！網大推好市多「3款洗髮精」　洗完蓬鬆一整天, 來源: 女大, 審核日期: 2025-01-04 17:45:23, 總PV: 89519, 爬取日PV: 4
頁數: 9, 文章ID: 2739456, 標題: 「今天跪送了爸爸」　黃國昌感謝父親：我心中永遠的英雄, 來源: 網新自製, 審核日期: 2025-01-04 12:24:41, 總PV: 89205, 爬取日PV: 0
頁數: 9, 文章ID: 2744746, 標題: 最慘恐被冷凍4年！陸媒爆趙露思「只剩3條路」　槓公司下場曝光, 來源: AI WIZE, 審核日期: 2025-01-09 14:38:01, 總PV: 88773, 爬取日PV: 0
頁數: 9, 文章ID: 2746674, 標題: 有片／四輪逆向撞機車捲車底　「燒成火球」女騎士倒地, 來源: 網新自製, 審核日期: 2025-01-11 10:51:30, 總PV: 88548, 爬取日PV: 0
